Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.073
Cabeza puntual retorno,Au 242.80,0.072
Celda #(F1+F2),Au 242.80,0.082
Puntual Noroeste,Au 242.80,0.048
Tubo 3,Au 242.80,0.049
NE Tubo 2,Au 242.80,0.082
NE Tubo 4,Au 242.80,0.031
Especial 1,Au 242.80,0.026
Especial 2,Au 242.80,0.042
Especial 3,Au 242.80,0.002
Especial 4,Au 242.80,0.003
Especial 5,Au 242.80,0.043
Comp. Cola Columna,Au 242.80,0.004
Barren,Au 242.80,0.007
Barren Patios,Au 242.80,0.006
NE Tubo 1,Au 242.80,0.218
NE Tubo 5,Au 242.80,0.026
NE Tubo 6,Au 242.80,0.034
NE Tubo 7,Au 242.80,0.028
Celda # 11-A,Au 242.80,0.011
Celda # 11-B,Au 242.80,0.016
Celda # 11-C,Au 242.80,0.02
Celda # 6-F2,Au 242.80,0.146
Celda #5-9,Au 242.80,0.038
