Sample ID,Analyte Name,Reported Conc (Samp)
Celda # 11-A,Au 242.80,0.032
Celda # 11-B,Au 242.80,0.011
Celda # 11-C,Au 242.80,0.002
Celda # 6-F2,Au 242.80,0.028
Celda #5-9,Au 242.80,0.011
Celda #(F1+F2),Au 242.80,0.134
NE Tubo 2,Au 242.80,0.081
NE Tubo 4,Au 242.80,0.114
NE Tubo 5,Au 242.80,0.051
NE Tubo 6,Au 242.80,0.055
NE Tubo 7,Au 242.80,0.121
Puntual Noroeste,Au 242.80,0.133
Tubo 3,Au 242.80,0.202
Especial 1,Au 242.80,0.079
Especial 2,Au 242.80,0.032
Especial 3,Au 242.80,0.068
Especial 4,Au 242.80,0.051
Especial 5,Au 242.80,0.024
Comp. Cabeza Columna,Au 242.80,0.128
Cabeza puntual retorno,Au 242.80,0.132
Comp. Cola Columna,Au 242.80,0.004
Barren,Au 242.80,0.004
NE Tubo 1,Au 242.80,0.001
Barren Patios,Au 242.80,0.003
