Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.123
Cabeza puntual retorno,Au 242.80,0.122
Celda #(F1+F2),Au 242.80,0.126
Puntual Noroeste,Au 242.80,0.068
Tubo 3,Au 242.80,0.070
Comp. Cola Columna,Au 242.80,0.007
Barren,Au 242.80,0.015
Celda # 11-A,Au 242.80,0.069
Celda # 11-B,Au 242.80,0.030
Celda # 11-C,Au 242.80,0.032
Celda #5-9,Au 242.80,0.050
NE Tubo 1,Au 242.80,0.022
NE Tubo 2,Au 242.80,0.251
NE Tubo 4,Au 242.80,0.040
NE Tubo 5,Au 242.80,0.039
NE Tubo 6,Au 242.80,0.049
NE Tubo 7,Au 242.80,0.016
Barren Patios,Au 242.80,0.017
Especial 1,Au 242.80,0.230
Especial 2,Au 242.80,0.049
Especial 3,Au 242.80,0.018
Especial 4,Au 242.80,0.026
Especial 5,Au 242.80,0.071
Columna #1,Au 242.80,0.039
Columna #2,Au 242.80,0.014
Columna #3,Au 242.80,0.006
Columna #4,Au 242.80,0.004
Columna #5,Au 242.80,0.001
