Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.106
Comp. Cola Columna,Au 242.80,0.007
Barren,Au 242.80,0.009
Cabeza puntual retorno,Au 242.80,0.105
Celda # 11-A,Au 242.80,0.002
Celda # 11-B,Au 242.80,0.001
Celda # 11-C,Au 242.80,0.002
Celda # 6-F2,Au 242.80,0.162
Celda #5-9,Au 242.80,0.034
Celda #(F1+F2),Au 242.80,0.106
NE Tubo 1,Au 242.80,0.034
NE Tubo 2,Au 242.80,0.214
NE Tubo 4,Au 242.80,0.101
NE Tubo 5,Au 242.80,0.081
NE Tubo 6,Au 242.80,0.025
NE Tubo 7,Au 242.80,0.035
Puntual Noroeste,Au 242.80,0.102
Barren Patios,Au 242.80,0.009
Tubo 3,Au 242.80,0.060
Especial 1,Au 242.80,0.056
Especial 2,Au 242.80,0.043
Especial 3,Au 242.80,0.009
Especial 4,Au 242.80,0.012
Especial 5,Au 242.80,0.038
