Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.123
Cabeza puntual retorno,Au 242.80,0.126
Celda # 11-A,Au 242.80,0.04
Celda # 11-B,Au 242.80,0.02
Celda # 11-C,Au 242.80,0.006
Celda # 6-F2,Au 242.80,0.026
Celda #5-9,Au 242.80,0.015
Celda #(F1+F2),Au 242.80,0.12
NE Tubo 2,Au 242.80,0.119
NE Tubo 4,Au 242.80,0.07
NE Tubo 5,Au 242.80,0.036
NE Tubo 6,Au 242.80,0.058
NE Tubo 7,Au 242.80,0.138
Puntual Noroeste,Au 242.80,0.13
Tubo 3,Au 242.80,0.191
Especial 1,Au 242.80,0.103
Especial 2,Au 242.80,0.039
Especial 3,Au 242.80,0.144
Especial 4,Au 242.80,0.119
Especial 5,Au 242.80,0.029
Comp. Cola Columna,Au 242.80,0.003
Barren,Au 242.80,0.009
NE Tubo 1,Au 242.80,0.103
Barren Patios,Au 242.80,0.014
