Analista,JGS,,,,,,,,,
Fecha de inicio,29/01/2023 06:20 p. m.  GMT: 30/01/2023 12:20 a. m.,,,,,,,,,
Hoja de trabajo,SA000183_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,CERO CAL,0,,mg/L,35.8,0.0008,-0.0007,0.0007,0.0006,0.0011
,PATRÓN 1,0.5,,mg/L,2.3,0.0155,-0.0017,0.0151,0.0155,0.0159
,PATRÓN 2,1,,mg/L,2.6,0.0341,-0.0015,0.0331,0.0348,0.0344
,PATRÓN 3,2,,mg/L,0.3,0.0744,-0.0022,0.0744,0.0741,0.0746
,PATRÓN 4,5,,mg/L,1.3,0.1835,-0.0016,0.1816,0.1861,0.1828
,PATRÓN 5,10,,mg/L,0.7,0.3577,-0.0016,0.359,0.3548,0.3592
,PATRON,0.499,,mg/L,3.9,0.0161,-0.0019,0.0167,0.0155,0.0162
,BLANCO,0.0271,,mg/L,36.6,0.0009,0.0002,0.0005,0.0011,0.001
,BLANCO REACTIVO,0,,mg/L,30.4,0.0011,-0.001,0.0015,0.0011,0.0008
,SA000183-001,0.0293,,mg/L,11.3,0.004,-0.0035,0.0041,0.0044,0.0035
,SA000183-002,0.0647,,mg/L,5.4,0.0089,-0.0035,0.0093,0.0084,0.009
,SA000183-003,0.139,,mg/L,4.9,0.0194,-0.004,0.0192,0.0186,0.0204
,SA000183-004,0.021,,mg/L,5.4,0.0028,-0.0036,0.0027,0.003,0.0029
,SA000183-005,0.0523,,mg/L,5.4,0.0072,-0.0035,0.0075,0.0071,0.0068
,PATRON,0.5119,,mg/L,1.3,0.0166,-0.0037,0.0163,0.0167,0.0167
,SA000183-006,0.0042,,mg/L,75.4,0.0006,-0.0039,0.0008,0.0001,0.0008
,SA000183-007,0.0961,,mg/L,5.1,0.0133,-0.0037,0.0126,0.0139,0.0134
,SA000183-008,0.1635,,mg/L,1.3,0.0229,-0.0041,0.0228,0.0228,0.0233
,SA000183-009,0.1765,,mg/L,1.1,0.0249,-0.0036,0.0251,0.025,0.0246
,SA000183-010,0.271,,mg/L,0.9,0.0391,-0.0036,0.0389,0.0388,0.0395
,PATRON,0.491,,mg/L,1.7,0.0159,-0.0042,0.016,0.016,0.0156
,BLANCO,0.0139,,mg/L,>100,0.0004,-0.0022,-0.0003,0.0008,0.0007
,BLANCO REACTIVO,0,,mg/L,37.9,0.0011,-0.0008,0.0009,0.0015,0.0008
,SA000183-011,0.2014,,mg/L,1,0.0286,-0.0039,0.0289,0.0284,0.0284
,SA000183-012,0.1325,,mg/L,3.4,0.0185,-0.0036,0.0184,0.0179,0.0192
,SA000183-013,0.1645,,mg/L,2.7,0.0231,-0.004,0.0228,0.0227,0.0238
,SA000183-014,0.2456,,mg/L,2.1,0.0353,-0.0039,0.0357,0.0357,0.0344
,SA000183-015,0.0307,,mg/L,7.2,0.0042,-0.0043,0.0041,0.0045,0.0039
,PATRON,0.4819,,mg/L,3.3,0.0156,-0.0041,0.0154,0.0151,0.0161
,SA000183-016,0.0311,,mg/L,11.1,0.0042,-0.004,0.0041,0.0039,0.0048
,SA000183-017,0.1731,,mg/L,2.3,0.0244,-0.0037,0.0238,0.0249,0.0245
,SA000183-018,0.2647,,mg/L,1.5,0.0381,-0.0043,0.0376,0.0387,0.0381
,SA000183-019,0.1922,,mg/L,0.4,0.0272,-0.0038,0.0273,0.0271,0.0273
,SA000183-020,0.1182,,mg/L,2.6,0.0164,-0.0035,0.0169,0.0162,0.0161
,PATRON,0.5105,,mg/L,2.4,0.0165,-0.0044,0.0169,0.0166,0.0161
,BLANCO REACTIVO,0,,mg/L,24.9,0.0018,-0.0013,0.0014,0.0022,0.0017
,BLANCO,-0.0078,,mg/L,>100,-0.0002,-0.0028,0.0002,-0.0001,-0.0008
,SA000183-021,0.1974,,mg/L,1.9,0.0279,-0.0052,0.0274,0.0281,0.0284
,SA000183-023,0.3466,,mg/L,2,0.051,-0.0048,0.0498,0.0516,0.0515
,SA000183-024,0.0026,,mg/L,>100,0.0004,-0.0031,0.0003,0,0.0008
,SA000183-022,0.3401,,mg/L,1.8,0.0498,-0.0052,0.0494,0.0492,0.0508
,SA000183-025,0.1262,,mg/L,4.2,0.0176,-0.005,0.0169,0.0177,0.0183
,BLANCO REACTIVO,0,,mg/L,9.9,0.0017,-0.0016,0.0016,0.0015,0.0018
,PATRON,0.4797,,mg/L,0.8,0.0155,-0.0055,0.0156,0.0155,0.0154
,SA000183-026,0.1123,,mg/L,4.6,0.0156,-0.005,0.0148,0.016,0.016
,SA000183-027,0.0672,,mg/L,7,0.0092,-0.0049,0.009,0.0088,0.01
,SA000183-028,0.1194,,mg/L,3.7,0.0166,-0.0048,0.016,0.0165,0.0173
,SA000183-029,0.0543,,mg/L,1.6,0.0074,-0.0052,0.0074,0.0073,0.0076
,SA000183-030,0.0847,,mg/L,2.4,0.0117,-0.0048,0.0119,0.0113,0.0118
,PATRON,0.4821,,mg/L,2.3,0.0156,-0.0055,0.0156,0.0159,0.0152
,BLANCO,0.0015,,mg/L,>100,0,-0.0031,0.0005,0.0002,-0.0006
,BLANCO REACTIVO,0,,mg/L,13.8,0.0015,-0.0016,0.0013,0.0015,0.0017
,SA000183-031,0.1346,,mg/L,2.8,0.0188,-0.005,0.0188,0.0194,0.0183
,BLANCO REACTIVO,0,,mg/L,19.4,0.0022,-0.002,0.002,0.002,0.0027
,SA000183-032,0.0855,,mg/L,5.3,0.0118,-0.0061,0.0122,0.0121,0.0111
,PATRON,0.4952,,mg/L,2.3,0.016,-0.0065,0.0157,0.0159,0.0164
,BLANCO,0.0091,,mg/L,>100,0.0003,-0.0043,0,-0.0001,0.0009
,BLANCO REACTIVO,0,,mg/L,11.9,0.0031,-0.0023,0.003,0.0035,0.0028
