Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.245
Cabeza puntual retorno,Untitled 000,0.24
Celda #(F1+F2),Untitled 000,0.287
Especial 1,Untitled 000,0.206
Especial 2,Untitled 000,0.132
Especial 3,Untitled 000,0.092
Especial 4,Untitled 000,0.097
Especial 5,Untitled 000,0.129
Columna #1,Untitled 000,0.231
Columna #2,Untitled 000,0.206
Columna #3,Untitled 000,0.168
Columna #4,Untitled 000,0.139
Columna #5,Untitled 000,0.096
Comp. Cola Columna,Untitled 000,0.098
Barren,Untitled 000,0.13
Celda # 11-A,Untitled 000,0.03
Celda # 11-B,Untitled 000,0.029
Celda # 11-C,Untitled 000,0.018
Celda #5-9,Untitled 000,0.202
