Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.119
Comp. Cola Columna,Au 242.80,0.003
Barren,Au 242.80,0.008
Cabeza puntual retorno,Au 242.80,0.122
Celda # 11-A,Au 242.80,0.052
Celda # 11-B,Au 242.80,0.021
Celda # 11-C,Au 242.80,0.001
Celda #5-9,Au 242.80,0.011
Celda #(F1+F2),Au 242.80,0.121
NE Tubo 1,Au 242.80,0.001
NE Tubo 2,Au 242.80,0.102
NE Tubo 4,Au 242.80,0.073
NE Tubo 5,Au 242.80,0.034
NE Tubo 6,Au 242.80,0.063
NE Tubo 7,Au 242.80,0.138
Puntual Noroeste,Au 242.80,0.121
Barren Patios,Au 242.80,0.01
Tubo 3,Au 242.80,0.19
Especial 1,Au 242.80,0.116
Especial 2,Au 242.80,0.043
Especial 3,Au 242.80,0.146
Especial 4,Au 242.80,0.137
Especial 5,Au 242.80,0.039
