Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.494
Cabeza puntual retorno,Untitled 000,0.494
Celda #(F1+F2),Untitled 000,0.457
Puntual Noroeste,Untitled 000,0.450
Tubo 3,Untitled 000,0.559
Comp. Cola Columna,Untitled 000,0.394
Barren,Untitled 000,0.376
Celda # 11-A,Untitled 000,0.284
Celda # 11-B,Untitled 000,0.181
Celda # 11-C,Untitled 000,0.298
Celda #5-9,Untitled 000,1.023
NE Tubo 1,Untitled 000,0.041
NE Tubo 2,Untitled 000,0.138
NE Tubo 4,Untitled 000,0.270
NE Tubo 5,Untitled 000,0.172
NE Tubo 6,Untitled 000,0.788
NE Tubo 7,Untitled 000,0.716
Barren Patios,Untitled 000,0.351
Especial 1,Untitled 000,0.666
Especial 2,Untitled 000,0.063
Especial 3,Untitled 000,0.042
Especial 4,Untitled 000,0.042
Especial 5,Untitled 000,0.106
Columna #1,Untitled 000,0.457
Columna #2,Untitled 000,0.449
Columna #3,Untitled 000,0.444
Columna #4,Untitled 000,0.394
Columna #5,Untitled 000,0.343
