Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.354
Cabeza puntual retorno,Ag 328.07,0.352
Celda #(F1+F2),Ag 328.07,0.351
Puntual Noroeste,Ag 328.07,0.056
Tubo 3,Ag 328.07,0.094
Comp. Cola Columna,Ag 328.07,0.154
Barren,Ag 328.07,0.177
Celda # 11-A,Ag 328.07,0.037
Celda # 11-B,Ag 328.07,0.028
Celda # 11-C,Ag 328.07,0.029
Celda #5-9,Ag 328.07,0.056
NE Tubo 1,Ag 328.07,0.023
NE Tubo 2,Ag 328.07,0.046
NE Tubo 4,Ag 328.07,0.045
NE Tubo 5,Ag 328.07,0.023
NE Tubo 6,Ag 328.07,0.064
NE Tubo 7,Ag 328.07,0.039
Barren Patios,Ag 328.07,0.131
Especial 1,Ag 328.07,1.485
Especial 2,Ag 328.07,0.122
Especial 3,Ag 328.07,0.051
Especial 4,Ag 328.07,0.037
Especial 5,Ag 328.07,0.760
Columna #1,Ag 328.07,0.320
Columna #2,Ag 328.07,0.280
Columna #3,Ag 328.07,0.243
Columna #4,Ag 328.07,0.225
Columna #5,Ag 328.07,0.175
