Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,1.981
Comp. Cola Columna,Untitled 000,1.354
Barren,Untitled 000,1.257
Cabeza puntual retorno,Untitled 000,1.932
Columna #1,Untitled 000,1.762
Columna #2,Untitled 000,1.668
Columna #3,Untitled 000,1.541
Columna #4,Untitled 000,1.498
Columna #5,Untitled 000,1.284
Celda # 11-A,Untitled 000,0.528
Celda # 11-B,Untitled 000,0.056
Celda # 11-C,Untitled 000,0.745
Celda #5-9,Untitled 000,0.898
Celda #(F1+F2),Untitled 000,2.106
NE Tubo 1,Untitled 000,0.027
NE Tubo 2,Untitled 000,0.306
NE Tubo 4,Untitled 000,2.778
NE Tubo 5,Untitled 000,2.916
NE Tubo 6,Untitled 000,1.206
NE Tubo 7,Untitled 000,1.544
Puntual Noroeste,Untitled 000,2.053
Barren Patios,Untitled 000,1.342
Tubo 3,Untitled 000,2.35
Especial 1,Untitled 000,0.051
Especial 2,Untitled 000,0.039
Especial 3,Untitled 000,0.754
Especial 4,Untitled 000,1.681
Especial 5,Untitled 000,0.073
