Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,1.049
Cabeza puntual retorno,Untitled 000,1.044
Celda #(F1+F2),Untitled 000,0.635
Puntual Noroeste,Untitled 000,0.402
Tubo 3,Untitled 000,0.706
Comp. Cola Columna,Untitled 000,0.782
Barren,Untitled 000,0.763
Celda # 11-A,Untitled 000,0.274
Celda # 11-B,Untitled 000,0.280
Celda # 11-C,Untitled 000,0.028
Celda # 6-F2,Untitled 000,5.046
Celda #5-9,Untitled 000,1.671
NE Tubo 1,Untitled 000,0.042
NE Tubo 2,Untitled 000,0.054
NE Tubo 4,Untitled 000,0.118
NE Tubo 5,Untitled 000,0.039
NE Tubo 6,Untitled 000,0.182
NE Tubo 7,Untitled 000,0.766
Barren Patios,Untitled 000,0.724
Especial 1,Untitled 000,3.369
Especial 2,Untitled 000,0.319
Especial 3,Untitled 000,0.471
Especial 4,Untitled 000,0.684
Especial 5,Untitled 000,1.176
