Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.229
Cabeza puntual retorno,Untitled 000,0.214
Puntual Noroeste,Untitled 000,0.276
Tubo 3,Untitled 000,0.558
Comp. Cola Columna,Untitled 000,0.124
Barren,Untitled 000,0.198
Celda # 11-A,Untitled 000,0.035
Celda # 11-B,Untitled 000,0.029
Celda # 11-C,Untitled 000,0.022
Celda #5-9,Untitled 000,0.111
NE Tubo 1,Untitled 000,0.022
NE Tubo 2,Untitled 000,0.040
NE Tubo 4,Untitled 000,0.151
NE Tubo 5,Untitled 000,0.105
NE Tubo 6,Untitled 000,0.042
NE Tubo 7,Untitled 000,0.250
Barren Patios,Untitled 000,0.085
Especial 1,Untitled 000,0.121
Especial 2,Untitled 000,0.174
Especial 3,Untitled 000,0.106
Especial 4,Untitled 000,0.120
Especial 5,Untitled 000,0.112
Columna #1,Untitled 000,0.170
Columna #2,Untitled 000,0.163
Columna #3,Untitled 000,0.162
Columna #4,Untitled 000,0.132
Columna #5,Untitled 000,0.123
