Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.14
Cabeza puntual retorno,Au 242.80,0.138
Celda #(F1+F2),Au 242.80,0.137
Puntual Noroeste,Au 242.80,0.175
Tubo 3,Au 242.80,0.088
NE Tubo 2,Au 242.80,0.082
NE Tubo 4,Au 242.80,0.26
Especial 1,Au 242.80,0.049
Especial 2,Au 242.80,0.07
Especial 3,Au 242.80,0.037
Especial 4,Au 242.80,0.02
Especial 5,Au 242.80,0.067
Columna #1,Au 242.80,0.09
Columna #2,Au 242.80,0.072
Columna #3,Au 242.80,0.047
Columna #4,Au 242.80,0.022
Columna #5,Au 242.80,0.011
Comp. Cola Columna,Au 242.80,0.014
Barren,Au 242.80,0.018
Barren Patios,Au 242.80,0.016
NE Tubo 1,Au 242.80,0.015
NE Tubo 5,Au 242.80,0.244
NE Tubo 6,Au 242.80,0.344
NE Tubo 7,Au 242.80,0.14
Celda # 11-A,Au 242.80,0.1
Celda # 11-B,Au 242.80,0.007
Celda # 11-C,Au 242.80,0.291
Celda #5-9,Au 242.80,0.076
