Sample ID,Analyte Name,Reported Conc (Samp)
Cabeza puntual retorno,Au 242.80,0.074
Celda #(F1+F2),Au 242.80,0.085
Comp. Cabeza Columna,Au 242.80,0.073
Tubo 3,Au 242.80,0.042
Comp. Cola Columna,Au 242.80,0.002
Barren,Au 242.80,0.005
Celda # 11-A,Au 242.80,0.01
Celda # 11-B,Au 242.80,0.012
Celda # 11-C,Au 242.80,0.008
Celda # 6-F2,Au 242.80,0.198
Celda #5-9,Au 242.80,0.04
NE Tubo 1,Au 242.80,0.315
NE Tubo 2,Au 242.80,0.11
NE Tubo 4,Au 242.80,0.034
NE Tubo 5,Au 242.80,0.072
NE Tubo 6,Au 242.80,0.082
NE Tubo 7,Au 242.80,0.021
Barren Patios,Au 242.80,0.008
Especial 1,Au 242.80,0.02
Especial 2,Au 242.80,0.045
Especial 3,Au 242.80,0.006
Especial 4,Au 242.80,0.005
Especial 5,Au 242.80,0.037
Puntual Noroeste,Au 242.80,0.051
