Analista,,,,,,
Fecha de inicio,07/12/2025 09:52 a. m.  GMT: 07/12/2025 04:52 p. m.,,,,,
Hoja de trabajo,EXP000162_24,,,,,
Comentario,,,,,,
Métodos,"Au,Au",,,,,
,,,,,,
Método: Au (Llama),,,,,,
,,,,,,
07/12/2025,09:58:00 a. m.,PATRON,0.9133,,mg/L,0.5
07/12/2025,09:58:12 a. m.,BLANCO,0.021,,mg/L,38.5
07/12/2025,09:58:22 a. m.,REAGENT BLANK,0,,mg/L,7.7
07/12/2025,09:58:32 a. m.,EXP000162-001,0.0771,,mg/L,2.2
07/12/2025,09:58:42 a. m.,EXP000162-002,0.7593,,mg/L,1.6
07/12/2025,09:58:52 a. m.,EXP000162-003,0.0962,,mg/L,9.1
07/12/2025,09:59:00 a. m.,EXP000162-004,0.043,,mg/L,5.6
07/12/2025,09:59:10 a. m.,EXP000162-005,0.0995,,mg/L,1.7
07/12/2025,09:59:20 a. m.,EXP000162-006,0.1241,,mg/L,0.1
07/12/2025,09:59:30 a. m.,PATRON,0.8783,,mg/L,1.1
07/12/2025,09:59:40 a. m.,EXP000162-007,1.286,,mg/L,0.5
07/12/2025,10:00:00 a. m.,EXP000162-009,0.2107,,mg/L,1
07/12/2025,10:00:12 a. m.,EXP000162-010,0.4218,,mg/L,1.2
07/12/2025,10:00:24 a. m.,EXP000162-011,0.4331,,mg/L,0.4
07/12/2025,10:00:36 a. m.,EXP000162-012,0.0056,,mg/L,>100
07/12/2025,10:01:12 a. m.,EXP000162-008,0.0002,,mg/L,>100
07/12/2025,10:01:28 a. m.,PATRON,0.8693,,mg/L,0.7
07/12/2025,10:01:40 a. m.,EXP000162-013,0.1709,,mg/L,2
07/12/2025,10:01:58 a. m.,EXP000162-015,0.5515,,mg/L,1.2
07/12/2025,10:02:08 a. m.,EXP000162-016,0.5448,,mg/L,0.4
07/12/2025,10:02:18 a. m.,EXP000162-017,0.735,,mg/L,0.9
07/12/2025,10:02:26 a. m.,EXP000162-018,0.1946,,mg/L,6.1
07/12/2025,10:02:48 a. m.,EXP000162-014,0.1673,,mg/L,0.8
07/12/2025,10:05:02 a. m.,PATRON,0.9014,,mg/L,0.4
07/12/2025,10:05:12 a. m.,EXP000162-019,0.3105,,mg/L,0.7
07/12/2025,10:05:22 a. m.,EXP000162-020,0.6587,,mg/L,1.2
07/12/2025,10:05:32 a. m.,EXP000162-021,0.3835,,mg/L,1.8
07/12/2025,10:05:40 a. m.,EXP000162-022,0.1012,,mg/L,5.3
07/12/2025,10:05:50 a. m.,EXP000162-023,0.0023,,mg/L,80.3
07/12/2025,10:05:58 a. m.,EXP000162-024,0.4314,,mg/L,1.6
07/12/2025,10:06:00 a. m.,PATRON,,,mg/L,
,,,,,,
Método: Au AU ALTO (Llama),,,,,,
