"Analyst",""
"Date Started","2/28/2025 1:57 AM  GMT: 2/28/2025 8:57 AM"
"Worksheet","LC003865_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"2/28/2025","2:46:50 AM","PATRON",0.8965,"","mg/L",0.5
"2/28/2025","2:47:02 AM","BLANCO",0.0007,"","mg/L",">100"
"2/28/2025","2:47:14 AM","REAGENT BLANK",0.0000,"","mg/L",27.5
"2/28/2025","2:47:36 AM","LC003865-001",0.0327,"","mg/L",1.7
"2/28/2025","2:47:52 AM","LC003865-002",0.1108,"","mg/L",1.1
"2/28/2025","2:48:24 AM","LC003865-004",0.0803,"","mg/L",1.8
"2/28/2025","2:48:38 AM","LC003865-005",0.2462,"","mg/L",0.8
"2/28/2025","2:48:50 AM","LC003865-006","OVER","R","mg/L",0.0
"2/28/2025","2:49:06 AM","PATRON",0.8930,"","mg/L",0.4
"2/28/2025","2:49:24 AM","LC003865-007",0.3006,"","mg/L",0.8
"2/28/2025","2:54:36 AM","LC003865-008",0.2238,"","mg/L",1.0
"2/28/2025","2:54:50 AM","LC003865-009",0.0312,"","mg/L",2.7
"2/28/2025","2:55:04 AM","LC003865-010",0.0614,"","mg/L",3.5
"2/28/2025","2:55:20 AM","LC003865-011",0.0988,"","mg/L",1.0
"2/28/2025","2:55:36 AM","LC003865-012",0.0023,"","mg/L",20.8
"2/28/2025","2:55:50 AM","PATRON",0.8892,"","mg/L",0.1
"2/28/2025","2:56:04 AM","LC003865-013",0.1975,"","mg/L",0.7
"2/28/2025","2:56:20 AM","LC003865-014",0.1442,"","mg/L",0.9
"2/28/2025","2:56:36 AM","LC003865-015",0.0008,"","mg/L",">100"
"2/28/2025","2:56:50 AM","LC003865-016",0.2191,"","mg/L",1.4
"2/28/2025","2:57:06 AM","LC003865-017",0.1383,"","mg/L",1.8
"2/28/2025","2:57:06 AM","LC003865-018","","","mg/L",""
"2/28/2025","2:57:36 AM","PATRON",0.9179,"","mg/L",0.2
"2/28/2025","2:57:52 AM","LC003865-019",0.1143,"","mg/L",1.1
"2/28/2025","2:58:06 AM","LC003865-020",0.0004,"","mg/L",">100"
"2/28/2025","2:58:22 AM","LC003865-021",0.1133,"","mg/L",1.3
"2/28/2025","2:58:38 AM","PATRON",0.9071,"","mg/L",0.7
"2/28/2025","2:58:52 AM","BLANCO",0.0026,"","mg/L",">100"
"2/28/2025","2:59:02 AM","REAGENT BLANK",0.0000,"","mg/L",18.0
"2/28/2025","2:59:18 AM","PATRON",0.9058,"","mg/L",0.4
"2/28/2025","2:59:28 AM","PATRON",0.9061,"","mg/L",1.1
"2/28/2025","2:59:46 AM","BLANCO",0.0018,"","mg/L",">100"
"2/28/2025","3:00:06 AM","BLANCO REACTIVO REAG",0.0010,"","mg/L",">100"
"2/28/2025","3:08:24 AM","LC003865-003",0.1127,"","mg/L",3.4
"2/28/2025","3:08:26 AM","Muestra 035","","","mg/L",""

"Method: Au AU ALTO (Flame)"


"2/28/2025","3:03:04 AM","LC003865-006",3.3769,"","mg/L",0.1
"2/28/2025","3:03:04 AM","Muestra 035","","","mg/L",""
