Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.393
Comp. Cola Columna,Untitled 000,0.284
Barren,Untitled 000,0.268
Cabeza puntual retorno,Untitled 000,0.38
Celda # 11-A,Untitled 000,0.422
Celda # 11-B,Untitled 000,0.346
Celda # 11-C,Untitled 000,0.03
Celda # 6-F2,Untitled 000,0.904
Celda #5-9,Untitled 000,0.627
Celda #(F1+F2),Untitled 000,0.396
NE Tubo 1,Untitled 000,0.719
NE Tubo 2,Untitled 000,1.085
NE Tubo 4,Untitled 000,0.154
NE Tubo 5,Untitled 000,0.071
NE Tubo 6,Untitled 000,0.213
NE Tubo 7,Untitled 000,0.153
Puntual Noroeste,Untitled 000,0.369
Barren Patios,Untitled 000,0.274
Tubo 3,Untitled 000,0.274
Especial 1,Untitled 000,0.265
Especial 2,Untitled 000,0.793
Especial 3,Untitled 000,0.047
Especial 4,Untitled 000,0.043
Especial 5,Untitled 000,0.091
