Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.443
Cabeza puntual retorno,Ag 328.07,0.445
Celda #(F1+F2),Ag 328.07,0.472
Puntual Noroeste,Ag 328.07,0.662
Tubo 3,Ag 328.07,0.746
NE Tubo 2,Ag 328.07,0.28
NE Tubo 4,Ag 328.07,0.507
Especial 1,Ag 328.07,0.027
Especial 2,Ag 328.07,0.138
Especial 3,Ag 328.07,0.029
Especial 4,Ag 328.07,0.028
Especial 5,Ag 328.07,0.075
Columna #1,Ag 328.07,0.378
Columna #2,Ag 328.07,0.334
Columna #3,Ag 328.07,0.29
Columna #4,Ag 328.07,0.248
Columna #5,Ag 328.07,0.199
Comp. Cola Columna,Ag 328.07,0.207
Barren,Ag 328.07,0.216
Barren Patios,Ag 328.07,0.214
NE Tubo 1,Ag 328.07,0.865
NE Tubo 5,Ag 328.07,0.064
NE Tubo 6,Ag 328.07,0.034
NE Tubo 7,Ag 328.07,1.622
Celda # 11-A,Ag 328.07,0.031
Celda # 11-B,Ag 328.07,0.025
Celda # 11-C,Ag 328.07,0.026
Celda #5-9,Ag 328.07,0.073
