Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.249
Comp. Cola Columna,Untitled 000,0.195
Barren,Untitled 000,0.271
Cabeza puntual retorno,Untitled 000,0.242
Celda # 11-A,Untitled 000,0.133
Celda # 11-B,Untitled 000,0.041
Celda # 11-C,Untitled 000,0.028
Celda # 6-F2,Untitled 000,0.088
Celda #5-9,Untitled 000,0.135
Celda #(F1+F2),Untitled 000,0.244
NE Tubo 1,Untitled 000,0.031
NE Tubo 2,Untitled 000,0.137
NE Tubo 4,Untitled 000,0.041
NE Tubo 5,Untitled 000,0.033
NE Tubo 6,Untitled 000,0.307
NE Tubo 7,Untitled 000,0.489
Puntual Noroeste,Untitled 000,0.24
Barren Patios,Untitled 000,0.257
Tubo 3,Untitled 000,0.359
Especial 1,Untitled 000,0.499
Especial 2,Untitled 000,0.058
Especial 3,Untitled 000,0.157
Especial 4,Untitled 000,0.301
Especial 5,Untitled 000,0.065
