"Analista",""
"Fecha de inicio","09/12/2025 09:18 a. m.  GMT: 09/12/2025 04:18 p. m."
"Hoja de trabajo","EXP000166_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"09/12/2025","09:36:12 a. m.","PATRON",0.9177,"","mg/L",1.2
"09/12/2025","09:36:24 a. m.","BLANCO",0.0048,"","mg/L",54.5
"09/12/2025","09:36:34 a. m.","REAGENT BLANK",0.0000,"","mg/L",89.6
"09/12/2025","09:36:44 a. m.","EXP000166-001",0.9249,"","mg/L",1.3
"09/12/2025","09:36:50 a. m.","EXP000166-002","OVER","R","mg/L",0.0
"09/12/2025","09:37:02 a. m.","EXP000166-003",0.4411,"","mg/L",8.0
"09/12/2025","09:37:12 a. m.","EXP000166-004",3.3076,"","mg/L",0.9
"09/12/2025","09:37:30 a. m.","EXP000166-006",0.6830,"","mg/L",0.6
"09/12/2025","09:37:50 a. m.","EXP000166-005",0.0110,"","mg/L",13.6
"09/12/2025","09:38:00 a. m.","PATRON",0.9105,"","mg/L",0.8
"09/12/2025","09:38:12 a. m.","EXP000166-007",1.1222,"","mg/L",0.5
"09/12/2025","09:38:22 a. m.","EXP000166-008",2.4649,"","mg/L",0.3
"09/12/2025","09:39:20 a. m.","EXP000166-010",1.5485,"","mg/L",0.9
"09/12/2025","09:39:30 a. m.","EXP000166-011",0.4077,"","mg/L",2.6
"09/12/2025","09:39:50 a. m.","EXP000166-013",0.0076,"","mg/L",61.7
"09/12/2025","09:40:02 a. m.","PATRON",0.9086,"","mg/L",0.6
"09/12/2025","09:40:14 a. m.","EXP000166-014",0.4879,"","mg/L",0.9
"09/12/2025","09:40:24 a. m.","EXP000166-015",1.0055,"","mg/L",0.9
"09/12/2025","09:40:50 a. m.","EXP000166-012",0.4851,"","mg/L",36.5
"09/12/2025","09:40:50 a. m.","PATRON","","","mg/L",""

"Método: Au AU ALTO (Llama)"


"09/12/2025","09:44:28 a. m.","EXP000166-002",4.2877,"","mg/L",0.6
"09/12/2025","09:44:28 a. m.","EXP000166-003","","","mg/L",""
