"Analista","JUDAS"
"Fecha de inicio","11/4/2023 10:50 PM  GMT: 11/5/2023 5:50 AM"
"Hoja de trabajo","LC001553_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"11/4/2023","11:13:52 PM","PATRON",0.9042,"","mg/L"
"11/4/2023","11:14:28 PM","BLANCO",0.0605,"","mg/L"
"11/4/2023","11:14:38 PM","BLANCO REACTIVO REAG",0.0526,"","mg/L"
"11/4/2023","11:14:52 PM","LC001553-001",0.2019,"","mg/L"
"11/4/2023","11:15:02 PM","LC001553-002",0.1764,"","mg/L"
"11/4/2023","11:15:12 PM","LC001553-003",0.2229,"","mg/L"
"11/4/2023","11:15:22 PM","LC001553-004",0.2882,"","mg/L"
"11/4/2023","11:15:54 PM","LC001553-006",0.3380,"","mg/L"
"11/4/2023","11:16:08 PM","PATRON",0.8927,"","mg/L"
"11/4/2023","11:16:24 PM","LC001553-007",0.4571,"","mg/L"
"11/4/2023","11:16:38 PM","LC001553-008",0.0307,"","mg/L"
"11/4/2023","11:18:04 PM","LC001553-005",0.0040,"","mg/L"
"11/4/2023","11:18:18 PM","LC001553-009",0.0020,"","mg/L"
"11/4/2023","11:18:28 PM","LC001553-010",0.0121,"","mg/L"
"11/4/2023","11:18:42 PM","LC001553-011",0.1368,"","mg/L"
"11/4/2023","11:18:54 PM","LC001553-012",0.2067,"","mg/L"
"11/4/2023","11:20:10 PM","PATRON",0.8731,"","mg/L"
"11/4/2023","11:21:58 PM","LC001553-013","OVER","R","mg/L"
"11/4/2023","11:22:14 PM","LC001553-014",0.4374,"","mg/L"
"11/4/2023","11:22:28 PM","LC001553-015",0.0071,"","mg/L"
"11/4/2023","11:23:40 PM","LC001553-016",0.1268,"","mg/L"
"11/4/2023","11:24:50 PM","PATRON",0.8740,"","mg/L"
"11/4/2023","11:24:50 PM","BLANCO","","","mg/L"

"Método: Au AU ALTO (Llama)"


"11/4/2023","11:29:38 PM","LC001553-013",3.2502,"","mg/L"
"11/4/2023","11:29:38 PM","BLANCO","","","mg/L"
