"Analista",""
"Fecha de inicio","10/21/2023 4:32 AM  GMT: 10/21/2023 11:32 AM"
"Hoja de trabajo","LC001443-RE_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"10/21/2023","4:35:22 AM","PATRON",0.9224,"","mg/L"
"10/21/2023","4:35:34 AM","BLANCO",0.0183,"","mg/L"
"10/21/2023","4:35:44 AM","BLANCO REACTIVO REAG",0.0174,"","mg/L"
"10/21/2023","4:36:02 AM","LC001435-018",0.0335,"","mg/L"
"10/21/2023","4:36:12 AM","LC001435-019",0.0513,"","mg/L"
"10/21/2023","4:36:26 AM","LC001435-020",0.0891,"","mg/L"
"10/21/2023","4:36:38 AM","LC001435-021",0.0756,"","mg/L"
"10/21/2023","4:36:50 AM","LC001435-022",0.0830,"","mg/L"
"10/21/2023","4:37:06 AM","PATRON",0.9050,"","mg/L"
"10/21/2023","4:37:06 AM","BLANCO","","","mg/L"
