Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.406
Cabeza puntual retorno,Untitled 000,0.44
Celda #(F1+F2),Untitled 000,0.447
Puntual Noroeste,Untitled 000,0.32
Tubo 3,Untitled 000,0.379
NE Tubo 2,Untitled 000,0.238
NE Tubo 4,Untitled 000,0.74
Especial 1,Untitled 000,0.041
Especial 2,Untitled 000,0.04
Especial 3,Untitled 000,0.036
Especial 4,Untitled 000,0.031
Especial 5,Untitled 000,0.022
Comp. Cola Columna,Untitled 000,0.306
Barren,Untitled 000,0.291
Barren Patios,Untitled 000,0.299
NE Tubo 1,Untitled 000,0.07
NE Tubo 5,Untitled 000,0.385
NE Tubo 6,Untitled 000,0.45
NE Tubo 7,Untitled 000,0.707
Celda # 11-A,Untitled 000,0.033
Celda # 11-B,Untitled 000,0.027
Celda # 11-C,Untitled 000,0.019
Celda # 6-F2,Untitled 000,0.022
Celda #5-9,Untitled 000,0.021
