Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.459
Cabeza puntual retorno,Untitled 000,0.47
Celda #(F1+F2),Untitled 000,0.53
Puntual Noroeste,Untitled 000,0.249
Tubo 3,Untitled 000,0.22
NE Tubo 2,Untitled 000,0.316
NE Tubo 4,Untitled 000,0.091
Especial 1,Untitled 000,0.056
Especial 2,Untitled 000,0.111
Especial 3,Untitled 000,0.033
Especial 4,Untitled 000,0.037
Especial 5,Untitled 000,0.135
Columna #1,Untitled 000,0.411
Columna #2,Untitled 000,0.364
Columna #3,Untitled 000,0.304
Columna #4,Untitled 000,0.271
Columna #5,Untitled 000,0.217
Comp. Cola Columna,Untitled 000,0.23
Barren,Untitled 000,0.213
Barren Patios,Untitled 000,0.215
NE Tubo 1,Untitled 000,2.231
NE Tubo 5,Untitled 000,0.031
NE Tubo 6,Untitled 000,0.22
NE Tubo 7,Untitled 000,0.059
Celda # 11-A,Untitled 000,0.236
Celda # 11-B,Untitled 000,0.047
Celda # 11-C,Untitled 000,0.067
Celda #5-9,Untitled 000,0.08
