Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.391
Cabeza puntual retorno,Untitled 000,0.395
Celda #(F1+F2),Untitled 000,0.146
Puntual Noroeste,Untitled 000,0.148
Tubo 3,Untitled 000,0.119
Comp. Cola Columna,Untitled 000,0.213
Barren,Untitled 000,0.212
Celda # 11-A,Untitled 000,0.076
Celda # 11-B,Untitled 000,0.066
Celda # 11-C,Untitled 000,0.051
Celda # 6-F2,Untitled 000,0.038
Celda #5-9,Untitled 000,1.382
NE Tubo 1,Untitled 000,0.03
NE Tubo 2,Untitled 000,0.121
NE Tubo 4,Untitled 000,0.193
NE Tubo 5,Untitled 000,0.067
NE Tubo 6,Untitled 000,0.031
NE Tubo 7,Untitled 000,0.193
Barren Patios,Untitled 000,0.209
Especial 1,Untitled 000,2.509
Especial 2,Untitled 000,0.38
Especial 3,Untitled 000,0.049
Especial 4,Untitled 000,0.11
Especial 5,Untitled 000,0.75
