Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.211
Cabeza puntual retorno,Untitled 000,0.206
Celda #(F1+F2),Untitled 000,0.237
Puntual Noroeste,Untitled 000,0.256
Tubo 3,Untitled 000,0.514
Comp. Cola Columna,Untitled 000,0.181
Barren,Untitled 000,0.145
Celda # 11-A,Untitled 000,0.029
Celda # 11-B,Untitled 000,0.023
Celda # 11-C,Untitled 000,0.015
Celda #5-9,Untitled 000,0.256
NE Tubo 1,Untitled 000,0.028
NE Tubo 2,Untitled 000,0.033
NE Tubo 4,Untitled 000,0.052
NE Tubo 5,Untitled 000,0.033
NE Tubo 6,Untitled 000,0.024
NE Tubo 7,Untitled 000,0.138
Barren Patios,Untitled 000,0.127
Especial 1,Untitled 000,0.047
Especial 2,Untitled 000,0.034
Especial 3,Untitled 000,0.047
Especial 4,Untitled 000,0.034
Especial 5,Untitled 000,0.059
Columna #1,Untitled 000,0.195
Columna #2,Untitled 000,0.175
Columna #3,Untitled 000,0.168
Columna #4,Untitled 000,0.152
Columna #5,Untitled 000,0.146
