Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.132
Cabeza puntual retorno,Au 242.80,0.13
Celda #(F1+F2),Au 242.80,0.127
Puntual Noroeste,Au 242.80,0.167
Tubo 3,Au 242.80,0.164
NE Tubo 2,Au 242.80,0.041
NE Tubo 4,Au 242.80,0.136
Especial 1,Au 242.80,0.07
Especial 2,Au 242.80,0.056
Especial 3,Au 242.80,0.012
Especial 4,Au 242.80,0.018
Especial 5,Au 242.80,0.034
Comp. Cola Columna,Au 242.80,0.011
Barren,Au 242.80,0.009
Barren Patios,Au 242.80,0.016
NE Tubo 1,Au 242.80,0.091
NE Tubo 5,Au 242.80,0.077
NE Tubo 6,Au 242.80,0.211
NE Tubo 7,Au 242.80,0.333
Celda # 11-A,Au 242.80,0.032
Celda # 11-B,Au 242.80,0.017
Celda # 11-C,Au 242.80,0.013
Celda # 6-F2,Au 242.80,0.055
Celda #5-9,Au 242.80,0.04
