Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.376
Comp. Cola Columna,Untitled 000,0.283
Barren,Untitled 000,0.277
Cabeza puntual retorno,Untitled 000,0.361
Celda # 11-A,Untitled 000,0.165
Celda # 11-B,Untitled 000,0.034
Celda # 11-C,Untitled 000,0.041
Celda #5-9,Untitled 000,0.3
Celda #(F1+F2),Untitled 000,0.362
NE Tubo 1,Untitled 000,0.027
NE Tubo 2,Untitled 000,0.096
NE Tubo 4,Untitled 000,0.197
NE Tubo 5,Untitled 000,0.026
NE Tubo 6,Untitled 000,0.028
NE Tubo 7,Untitled 000,0.203
Puntual Noroeste,Untitled 000,0.342
Barren Patios,Untitled 000,0.251
Tubo 3,Untitled 000,0.949
Especial 1,Untitled 000,0.044
Especial 2,Untitled 000,0.031
Especial 3,Untitled 000,0.054
Especial 4,Untitled 000,0.204
Especial 5,Untitled 000,0.044
Especial 6,Untitled 000,0.02
Columna #1,Untitled 000,0.307
Columna #2,Untitled 000,0.332
Columna #3,Untitled 000,0.349
Columna #4,Untitled 000,0.351
Columna #5,Untitled 000,0.274
