Analista,,,,,,
Fecha de inicio,11/11/2025 12:49 a. m.  GMT: 11/11/2025 07:49 a. m.,,,,,
Hoja de trabajo,LC005755_24,,,,,
Comentario,,,,,,
Métodos,"Au,Au",,,,,
,,,,,,
Método: Au (Llama),,,,,,
,,,,,,
11/11/2025,01:09:42 a. m.,PATRON,0.8917,,mg/L,0.2
11/11/2025,01:09:56 a. m.,BLANCO,0.0102,,mg/L,48.9
11/11/2025,01:10:22 a. m.,REAGENT BLANK,0,,mg/L,70.7
11/11/2025,01:10:36 a. m.,LC005755-001,0.5309,,mg/L,0.4
11/11/2025,01:10:52 a. m.,LC005755-002,0.2562,,mg/L,0.2
11/11/2025,01:11:06 a. m.,LC005755-003,0.0704,,mg/L,2.9
11/11/2025,01:11:22 a. m.,LC005755-004,0.1363,,mg/L,1.3
11/11/2025,01:11:36 a. m.,LC005755-005,0.1009,,mg/L,1.5
11/11/2025,01:11:50 a. m.,LC005755-006,0.6992,,mg/L,0.5
11/11/2025,01:12:10 a. m.,PATRON,0.8838,,mg/L,0.2
11/11/2025,01:12:22 a. m.,LC005755-007,0.425,,mg/L,0.5
11/11/2025,01:12:38 a. m.,LC005755-008,0.076,,mg/L,0.5
11/11/2025,01:12:52 a. m.,LC005755-009,0.0045,,mg/L,13.3
11/11/2025,01:13:06 a. m.,LC005755-010,0.0776,,mg/L,1.4
11/11/2025,01:13:20 a. m.,LC005755-011,0.0042,,mg/L,24.6
11/11/2025,01:13:34 a. m.,LC005755-012,0.0331,,mg/L,1.7
11/11/2025,01:13:46 a. m.,PATRON,0.8895,,mg/L,1.1
11/11/2025,01:14:00 a. m.,LC005755-013,0.245,,mg/L,0.7
11/11/2025,01:14:14 a. m.,LC005755-014,0.2307,,mg/L,0.3
11/11/2025,01:14:28 a. m.,LC005755-015,0.1833,,mg/L,0.1
11/11/2025,01:14:42 a. m.,LC005755-016,0.8649,,mg/L,0.8
11/11/2025,01:14:56 a. m.,LC005755-017,0.0659,,mg/L,1.8
11/11/2025,01:15:10 a. m.,LC005755-018,0.1824,,mg/L,1.6
11/11/2025,01:15:24 a. m.,PATRON,0.8862,,mg/L,0.9
11/11/2025,01:15:38 a. m.,LC005755-019,0.3697,,mg/L,0.3
11/11/2025,01:15:48 a. m.,LC005755-020,OVER,R,mg/L,0
11/11/2025,01:16:04 a. m.,LC005755-021,1.0117,,mg/L,0.5
11/11/2025,01:16:20 a. m.,LC005755-022,0.3072,,mg/L,0.1
11/11/2025,01:16:34 a. m.,LC005755-023,0.3824,,mg/L,0.4
11/11/2025,01:16:48 a. m.,LC005755-024,0.0118,,mg/L,13.1
11/11/2025,01:17:00 a. m.,PATRON,0.8923,,mg/L,0.3
11/11/2025,01:17:10 a. m.,PATRON,0.886,,mg/L,0.1
11/11/2025,01:17:24 a. m.,BLANCO,0.0122,,mg/L,30.1
11/11/2025,01:17:34 a. m.,REAGENT BLANK,0,,mg/L,25.1
,,,,,,
Método: Au AU ALTO (Llama),,,,,,
,,,,,,
,,,,,,
11/11/2025,01:19:00 a. m.,LC005755-020,1.656,,mg/L,0.8
