Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.537
Comp. Cola Columna,Untitled 000,0.281
Barren,Untitled 000,0.295
Columna #1,Untitled 000,0.514
Columna #2,Untitled 000,0.479
Columna #3,Untitled 000,0.434
Columna #4,Untitled 000,0.391
Columna #5,Untitled 000,0.33
Celda # 11-A,Untitled 000,0.148
Celda # 11-B,Untitled 000,0.061
Celda # 11-C,Untitled 000,0.21
Celda #5-9,Untitled 000,0.182
Celda #(F1+F2),Untitled 000,0.575
NE Tubo 1,Untitled 000,0.025
NE Tubo 2,Untitled 000,0.194
NE Tubo 4,Untitled 000,1.261
NE Tubo 5,Untitled 000,0.349
NE Tubo 6,Untitled 000,0.147
NE Tubo 7,Untitled 000,0.233
Puntual Noroeste,Untitled 000,0.59
Barren Patios,Untitled 000,0.273
Tubo 3,Untitled 000,0.842
Especial 1,Untitled 000,0.031
Especial 2,Untitled 000,0.031
Especial 3,Untitled 000,0.622
Especial 4,Untitled 000,0.667
Especial 5,Untitled 000,0.038
