Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.513
Comp. Cola Columna,Untitled 000,0.376
Barren,Untitled 000,0.418
Cabeza puntual retorno,Untitled 000,0.528
Celda # 11-A,Untitled 000,0.381
Celda # 11-B,Untitled 000,0.395
Celda # 11-C,Untitled 000,0.051
Celda #5-9,Untitled 000,1.005
Celda #(F1+F2),Untitled 000,0.472
NE Tubo 1,Untitled 000,0.027
NE Tubo 2,Untitled 000,0.184
NE Tubo 4,Untitled 000,0.246
NE Tubo 5,Untitled 000,0.185
NE Tubo 6,Untitled 000,1.048
NE Tubo 7,Untitled 000,0.807
Puntual Noroeste,Untitled 000,0.461
Tubo 3,Untitled 000,0.528
Especial 1,Untitled 000,2.147
Especial 2,Untitled 000,0.103
Especial 3,Untitled 000,0.051
Especial 4,Untitled 000,0.057
Especial 5,Untitled 000,0.417
