Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.155
Cabeza puntual retorno,Au 242.80,0.155
Celda #(F1+F2),Au 242.80,0.166
Puntual Noroeste,Au 242.80,0.135
Tubo 3,Au 242.80,0.219
Comp. Cola Columna,Au 242.80,0.011
Barren,Au 242.80,0.021
Celda # 11-A,Au 242.80,0.023
Celda # 11-B,Au 242.80,0.003
Celda # 11-C,Au 242.80,0.012
Celda # 6-F2,Au 242.80,0.279
Celda #5-9,Au 242.80,0.069
NE Tubo 1,Au 242.80,0.569
NE Tubo 2,Au 242.80,0.121
NE Tubo 4,Au 242.80,0.024
NE Tubo 5,Au 242.80,0.01
NE Tubo 6,Au 242.80,0.011
NE Tubo 7,Au 242.80,0.089
Barren Patios,Au 242.80,0.017
Especial 1,Au 242.80,0.165
Especial 2,Au 242.80,0.064
Especial 3,Au 242.80,0.014
Especial 4,Au 242.80,0.023
Especial 5,Au 242.80,0.167
