Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.561
Comp. Cola Columna,Untitled 000,0.416
Barren,Untitled 000,0.321
Cabeza puntual retorno,Untitled 000,0.547
Celda # 11-A,Untitled 000,0.117
Celda # 11-B,Untitled 000,0.109
Celda # 11-C,Untitled 000,0.032
Celda # 6-F2,Untitled 000,1.112
Celda #5-9,Untitled 000,1.197
Celda #(F1+F2),Untitled 000,0.632
NE Tubo 1,Untitled 000,0.023
NE Tubo 2,Untitled 000,0.496
NE Tubo 4,Untitled 000,0.099
NE Tubo 5,Untitled 000,0.019
NE Tubo 6,Untitled 000,0.018
NE Tubo 7,Untitled 000,0.334
Puntual Noroeste,Untitled 000,0.429
Tubo 3,Untitled 000,0.824
Especial 1,Untitled 000,0.075
Especial 2,Untitled 000,0.157
Especial 3,Untitled 000,0.042
Especial 4,Untitled 000,0.042
Especial 5,Untitled 000,0.391
