Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.634
Comp. Cola Columna,Untitled 000,0.446
Barren,Untitled 000,0.447
Cabeza puntual retorno,Untitled 000,0.607
Celda # 11-A,Untitled 000,0.053
Celda # 11-B,Untitled 000,0.035
Celda # 11-C,Untitled 000,0.041
Celda # 6-F2,Untitled 000,0.859
Celda #5-9,Untitled 000,1.226
Celda #(F1+F2),Untitled 000,0.595
NE Tubo 1,Untitled 000,0.029
NE Tubo 2,Untitled 000,0.807
NE Tubo 4,Untitled 000,0.929
NE Tubo 5,Untitled 000,0.391
NE Tubo 6,Untitled 000,0.13
NE Tubo 7,Untitled 000,0.216
Puntual Noroeste,Untitled 000,0.564
Barren Patios,Untitled 000,0.432
Tubo 3,Untitled 000,0.556
Especial 1,Untitled 000,0.056
Especial 2,Untitled 000,0.048
Especial 3,Untitled 000,0.058
Especial 4,Untitled 000,0.064
Especial 5,Untitled 000,0.131
