"Analista",""
"Fecha de inicio","15/01/2026 02:05 a. m.  GMT: 15/01/2026 09:05 a. m."
"Hoja de trabajo","LC006163_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"15/01/2026","02:07:54 a. m.","PATRON",0.9290,"","mg/L",1.1
"15/01/2026","02:08:06 a. m.","BLANCO",0.0091,"","mg/L",59.7
"15/01/2026","02:08:18 a. m.","REAGENT BLANK",0.0000,"","mg/L",">100"
"15/01/2026","02:08:26 a. m.","LC006163-001","OVER","R","mg/L",0.0
"15/01/2026","02:08:36 a. m.","LC006163-002",0.0138,"","mg/L",13.4
"15/01/2026","02:08:46 a. m.","LC006163-003",0.0058,"","mg/L",33.4
"15/01/2026","02:08:56 a. m.","LC006163-004",1.2381,"","mg/L",0.5
"15/01/2026","02:09:06 a. m.","LC006163-005",0.1228,"","mg/L",0.6
"15/01/2026","02:09:26 a. m.","PATRON",0.9257,"","mg/L",0.3
"15/01/2026","02:09:36 a. m.","LC006163-007",0.0754,"","mg/L",1.8
"15/01/2026","02:09:46 a. m.","LC006163-008",1.0344,"","mg/L",1.6
"15/01/2026","02:09:58 a. m.","LC006163-009",0.1256,"","mg/L",1.6
"15/01/2026","02:10:08 a. m.","LC006163-010",0.0068,"","mg/L",22.2
"15/01/2026","02:10:16 a. m.","LC006163-011",0.0740,"","mg/L",3.8
"15/01/2026","02:10:28 a. m.","LC006163-012",0.1510,"","mg/L",1.2
"15/01/2026","02:10:38 a. m.","PATRON",0.9275,"","mg/L",1.3
"15/01/2026","02:10:48 a. m.","LC006163-013",0.0784,"","mg/L",0.5
"15/01/2026","02:11:12 a. m.","LC006163-006",0.1189,"","mg/L",0.4
"15/01/2026","02:11:12 a. m.","PATRON","","","mg/L",""

"Método: Au AU ALTO (Llama)"


"15/01/2026","02:14:16 a. m.","LC006163-001",7.5547,"","mg/L",0.6
"15/01/2026","02:14:16 a. m.","LC006163-002","","","mg/L",""
