Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.411
Cabeza puntual retorno,Untitled 000,0.415
Celda #(F1+F2),Untitled 000,0.477
Puntual Noroeste,Untitled 000,0.329
Tubo 3,Untitled 000,0.092
NE Tubo 2,Untitled 000,0.869
NE Tubo 4,Untitled 000,0.059
Especial 1,Untitled 000,0.024
Especial 2,Untitled 000,0.025
Especial 3,Untitled 000,0.031
Especial 4,Untitled 000,0.031
Especial 5,Untitled 000,0.106
Columna #1,Untitled 000,0.389
Columna #2,Untitled 000,0.366
Columna #3,Untitled 000,0.332
Columna #4,Untitled 000,0.332
Columna #5,Untitled 000,0.27
Comp. Cola Columna,Untitled 000,0.288
Barren,Untitled 000,0.251
Barren Patios,Untitled 000,0.247
NE Tubo 1,Untitled 000,1.989
NE Tubo 5,Untitled 000,0.095
NE Tubo 6,Untitled 000,0.373
NE Tubo 7,Untitled 000,0.137
Celda # 11-A,Untitled 000,0.037
Celda # 11-B,Untitled 000,0.063
Celda # 11-C,Untitled 000,0.023
Celda #5-9,Untitled 000,0.025
