"Analista",""
"Fecha de inicio","29/01/2026 03:04 a. m.  GMT: 29/01/2026 10:04 a. m."
"Hoja de trabajo","LC006253"
"Comentario",""
"Métodos","Au,Au"

"Método: Au ACIDO (Llama)"

"29/01/2026","03:32:46 a. m.","PATRON",0.9102,"","mg/L",0.4
"29/01/2026","03:33:00 a. m.","BLANCO",-0.0019,"","mg/L",">100"
"29/01/2026","03:33:14 a. m.","REAGENT BLANK",0.0000,"","mg/L",">100"
"29/01/2026","03:33:30 a. m.","LC006253-001",0.0624,"","mg/L",2.9
"29/01/2026","03:33:48 a. m.","LC006253-002",0.3989,"","mg/L",0.7
"29/01/2026","03:34:04 a. m.","LC006253-003",0.1369,"","mg/L",0.9
"29/01/2026","03:34:22 a. m.","LC006253-004",0.1582,"","mg/L",0.9
"29/01/2026","03:34:46 a. m.","LC006253-005",0.0769,"","mg/L",1.0
"29/01/2026","03:35:10 a. m.","LC006253-006",0.4389,"","mg/L",0.5
"29/01/2026","03:35:26 a. m.","PATRON",0.9057,"","mg/L",0.3
"29/01/2026","03:35:44 a. m.","LC006253-007",0.0063,"","mg/L",9.8
"29/01/2026","03:36:00 a. m.","LC006253-008",0.3410,"","mg/L",0.7
"29/01/2026","03:36:20 a. m.","LC006253-009",0.4143,"","mg/L",0.6
"29/01/2026","03:36:44 a. m.","LC006253-010",1.4020,"","mg/L",0.8
"29/01/2026","03:37:02 a. m.","LC006253-011","OVER","R","mg/L",0.0
"29/01/2026","03:37:16 a. m.","LC006253-012","OVER","R","mg/L",0.0
"29/01/2026","03:37:32 a. m.","PATRON",0.8912,"","mg/L",0.6
"29/01/2026","03:37:56 a. m.","LC006253-013",0.0060,"","mg/L",10.8
"29/01/2026","03:39:02 a. m.","LC006253-014",0.0047,"","mg/L",30.5
"29/01/2026","03:39:18 a. m.","LC006253-015",1.3809,"","mg/L",0.6
"29/01/2026","03:39:36 a. m.","LC006253-016",0.9982,"","mg/L",0.2
"29/01/2026","03:40:50 a. m.","PATRON",0.9025,"","mg/L",0.2
"29/01/2026","03:41:06 a. m.","BLANCO",0.0061,"","mg/L",64.1
"29/01/2026","03:41:22 a. m.","REAGENT BLANK",0.0000,"","mg/L",85.0
"29/01/2026","03:41:22 a. m.","","","","mg/L",""

"Método: Au AU ALTO (Llama)"


"29/01/2026","03:45:04 a. m.","LC006253-011",1.8228,"","mg/L",0.5
"29/01/2026","03:45:22 a. m.","LC006253-012",1.9244,"","mg/L",0.4
"29/01/2026","03:45:22 a. m.","","","","mg/L",""
