Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.928
Comp. Cola Columna,Untitled 000,0.44
Barren,Untitled 000,0.481
Cabeza puntual retorno,Untitled 000,0.962
Celda # 11-A,Untitled 000,2.295
Celda # 11-B,Untitled 000,0.132
Celda # 11-C,Untitled 000,0.06
Celda # 6-F2,Untitled 000,0.083
Celda #5-9,Untitled 000,0.037
Celda #(F1+F2),Untitled 000,1.136
NE Tubo 1,Untitled 000,0.033
NE Tubo 2,Untitled 000,1.178
NE Tubo 4,Untitled 000,0.662
NE Tubo 5,Untitled 000,0.701
NE Tubo 6,Untitled 000,1.223
NE Tubo 7,Untitled 000,0.457
Puntual Noroeste,Untitled 000,1.046
Barren Patios,Untitled 000,0.53
Tubo 3,Untitled 000,1.544
Especial 1,Untitled 000,0.12
Especial 2,Untitled 000,0.075
Especial 3,Untitled 000,0.887
Especial 4,Untitled 000,0.541
Especial 5,Untitled 000,0.068
Especial 6,Untitled 000,0.118
