Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Untitled 000,0.998
Columna #2,Untitled 000,0.914
Columna #3,Untitled 000,0.829
Columna #4,Untitled 000,0.747
Columna #5,Untitled 000,0.672
Comp. Cabeza Columna,Untitled 000,1.028
Comp. Cola Columna,Untitled 000,0.683
Barren,Untitled 000,0.643
Cabeza puntual retorno,Untitled 000,1.037
Celda # 11-A,Untitled 000,0.483
Celda # 11-B,Untitled 000,0.117
Celda # 11-C,Untitled 000,0.059
Celda #5-9,Untitled 000,2.890
Celda #(F1+F2),Untitled 000,0.246
NE Tubo 1,Untitled 000,0.035
NE Tubo 2,Untitled 000,0.062
NE Tubo 4,Untitled 000,0.185
NE Tubo 5,Untitled 000,0.064
NE Tubo 6,Untitled 000,0.373
NE Tubo 7,Untitled 000,0.182
Puntual Noroeste,Untitled 000,0.215
Barren Patios,Untitled 000,0.586
Tubo 3,Untitled 000,0.201
Especial 1,Untitled 000,3.004
Especial 2,Untitled 000,0.451
Especial 3,Untitled 000,0.832
Especial 4,Untitled 000,1.147
Especial 5,Untitled 000,2.273
