Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.272
Comp. Cola Columna,Untitled 000,0.185
Barren,Untitled 000,0.287
Cabeza puntual retorno,Untitled 000,0.25
Columna #1,Untitled 000,0.248
Columna #2,Untitled 000,0.244
Columna #3,Untitled 000,0.236
Columna #4,Untitled 000,0.217
Columna #5,Untitled 000,0.202
Celda # 11-A,Untitled 000,0.154
Celda # 11-B,Untitled 000,0.041
Celda # 11-C,Untitled 000,0.033
Celda #5-9,Untitled 000,0.142
Celda #(F1+F2),Untitled 000,0.254
NE Tubo 1,Untitled 000,0.035
NE Tubo 2,Untitled 000,0.158
NE Tubo 4,Untitled 000,0.04
NE Tubo 5,Untitled 000,0.034
NE Tubo 6,Untitled 000,0.387
NE Tubo 7,Untitled 000,0.488
Puntual Noroeste,Untitled 000,0.27
Barren Patios,Untitled 000,0.265
Tubo 3,Untitled 000,0.38
Especial 1,Untitled 000,0.479
Especial 2,Untitled 000,0.059
Especial 3,Untitled 000,0.169
Especial 4,Untitled 000,0.337
Especial 5,Untitled 000,0.066
Especial 6,Untitled 000,0.022
