Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.101
Cabeza puntual retorno,Au 242.80,0.100
Celda #(F1+F2),Au 242.80,0.099
Puntual Noroeste,Au 242.80,0.104
Barren Patios,Au 242.80,0.014
Tubo 3,Au 242.80,0.155
Comp. Cola Columna,Au 242.80,0.011
Barren,Au 242.80,0.017
Celda # 11-A,Au 242.80,0.093
Celda # 11-B,Au 242.80,0.039
Celda # 11-C,Au 242.80,0.017
Celda #5-9,Au 242.80,0.057
NE Tubo 1,Au 242.80,0.005
NE Tubo 2,Au 242.80,0.046
NE Tubo 4,Au 242.80,0.072
NE Tubo 5,Au 242.80,0.019
NE Tubo 6,Au 242.80,0.013
NE Tubo 7,Au 242.80,0.058
Especial 1,Au 242.80,0.092
Especial 2,Au 242.80,0.032
Especial 3,Au 242.80,0.005
Especial 4,Au 242.80,0.010
Especial 5,Au 242.80,0.027
Columna #1,Au 242.80,0.065
Columna #3,Au 242.80,0.042
Columna #4,Au 242.80,0.026
Columna #5,Au 242.80,0.018
