Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.527
Comp. Cola Columna,Untitled 000,0.321
Barren,Untitled 000,0.265
Cabeza puntual retorno,Untitled 000,0.506
Columna #1,Untitled 000,0.485
Columna #2,Untitled 000,0.436
Columna #3,Untitled 000,0.376
Columna #4,Untitled 000,0.346
Columna #5,Untitled 000,0.298
Celda # 11-A,Untitled 000,0.09
Celda # 11-B,Untitled 000,0.043
Celda # 11-C,Untitled 000,0.027
Celda #5-9,Untitled 000,0.632
Celda #(F1+F2),Untitled 000,0.624
NE Tubo 1,Untitled 000,0.346
NE Tubo 2,Untitled 000,1.055
NE Tubo 4,Untitled 000,0.4
NE Tubo 5,Untitled 000,0.089
NE Tubo 6,Untitled 000,0.2
NE Tubo 7,Untitled 000,1.026
Puntual Noroeste,Untitled 000,0.506
Barren Patios,Untitled 000,0.321
Tubo 3,Untitled 000,0.331
Especial 1,Untitled 000,0.366
Especial 2,Untitled 000,0.807
Especial 3,Untitled 000,0.05
Especial 4,Untitled 000,0.031
Especial 5,Untitled 000,0.113
