Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,1.168
Comp. Cola Columna,Untitled 000,0.922
Barren,Untitled 000,0.946
Cabeza puntual retorno,Untitled 000,1.152
Celda # 11-A,Untitled 000,0.052
Celda # 11-B,Untitled 000,0.07
Celda # 11-C,Untitled 000,0.204
Celda # 6-F2,Untitled 000,0.027
Celda #5-9,Untitled 000,0.102
Celda #(F1+F2),Untitled 000,1.11
NE Tubo 1,Untitled 000,0.025
NE Tubo 2,Untitled 000,0.17
NE Tubo 4,Untitled 000,2.817
NE Tubo 5,Untitled 000,1.391
NE Tubo 6,Untitled 000,0.188
NE Tubo 7,Untitled 000,1.339
Puntual Noroeste,Untitled 000,1.155
Barren Patios,Untitled 000,0.912
Tubo 3,Untitled 000,0.975
Especial 1,Untitled 000,0.041
Especial 2,Untitled 000,0.019
Especial 3,Untitled 000,0.046
Especial 4,Untitled 000,0.058
Especial 5,Untitled 000,0.034
Especial 6,Untitled 000,0.014
Pileta Patio,Untitled 000,0.259
