"Analyst","EV E"
"Date Started","8/25/2025 1:48 AM  GMT: 8/25/2025 8:48 AM"
"Worksheet","LC005216"
"Comment",""
"Methods","Au"

"Method: Au ACIDO (Flame)"

"8/25/2025","2:30:44 AM","PATRON",0.9098,"","mg/L",0.4
"8/25/2025","2:30:58 AM","BLANCO",0.0016,"","mg/L",">100"
"8/25/2025","2:31:12 AM","REAGENT BLANK",0.0000,"","mg/L",79.4
"8/25/2025","2:31:28 AM","LC005216-001",0.1337,"","mg/L",0.7
"8/25/2025","2:31:48 AM","LC005216-002",0.1111,"","mg/L",0.6
"8/25/2025","2:32:06 AM","LC005216-003",0.0557,"","mg/L",0.1
"8/25/2025","2:32:22 AM","LC005216-004",0.0044,"","mg/L",18.5
"8/25/2025","2:39:28 AM","LC005216-005",0.1235,"","mg/L",0.5
"8/25/2025","2:39:44 AM","LC005216-006",0.5091,"","mg/L",0.5
"8/25/2025","2:40:02 AM","PATRON",0.8856,"","mg/L",0.8
"8/25/2025","2:40:24 AM","LC005216-007",0.1121,"","mg/L",1.3
"8/25/2025","2:40:38 AM","LC005216-008",0.0968,"","mg/L",2.5
"8/25/2025","2:40:54 AM","LC005216-009",0.1685,"","mg/L",1.5
"8/25/2025","2:41:12 AM","LC005216-010",0.0301,"","mg/L",3.7
"8/25/2025","2:41:26 AM","LC005216-011",0.0005,"","mg/L",">100"
"8/25/2025","2:41:44 AM","LC005216-012",0.0149,"","mg/L",4.3
"8/25/2025","2:42:00 AM","PATRON",0.8842,"","mg/L",1.4
"8/25/2025","2:42:18 AM","LC005216-013",0.0268,"","mg/L",4.0
"8/25/2025","2:43:08 AM","REAGENT BLANK",0.0000,"","mg/L",27.0
"8/25/2025","2:43:38 AM","PATRON",0.8895,"","mg/L",1.3
"8/25/2025","2:43:54 AM","BLANCO",0.0010,"","mg/L",">100"
"8/25/2025","2:43:54 AM","","","","mg/L",""
