Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,1.372
Comp. Cola Columna,Untitled 000,0.684
Barren,Untitled 000,0.662
Cabeza puntual retorno,Untitled 000,1.408
Columna #1,Untitled 000,1.158
Columna #2,Untitled 000,0.991
Columna #3,Untitled 000,0.892
Columna #4,Untitled 000,0.798
Columna #5,Untitled 000,0.740
Celda # 11-A,Untitled 000,0.116
Celda # 11-B,Untitled 000,0.038
Celda # 11-C,Untitled 000,0.056
Celda #5-9,Untitled 000,0.370
Celda #(F1+F2),Untitled 000,1.773
NE Tubo 1,Untitled 000,0.014
NE Tubo 2,Untitled 000,1.593
NE Tubo 4,Untitled 000,0.674
NE Tubo 5,Untitled 000,0.625
NE Tubo 6,Untitled 000,3.506
NE Tubo 7,Untitled 000,0.232
Puntual Noroeste,Untitled 000,1.752
Barren Patios,Untitled 000,0.523
Tubo 3,Untitled 000,1.967
Especial 1,Untitled 000,0.067
Especial 2,Untitled 000,0.026
Especial 3,Untitled 000,0.102
Especial 4,Untitled 000,0.293
Especial 5,Untitled 000,0.082
