Sample ID,Analyte Name,Reported Conc (Samp)
Columna #2,Au 242.80,0.027
Columna #1,Au 242.80,0.039
Columna #3,Au 242.80,0.021
Columna #4,Au 242.80,0.013
Columna #5,Au 242.80,0.004
Comp. Cabeza Columna,Au 242.80,0.057
Cabeza puntual retorno,Au 242.80,0.053
Celda # 11-A,Au 242.80,0.044
Celda #(F1+F2),Au 242.80,0.052
NE Tubo 6,Au 242.80,0.07
NE Tubo 7,Au 242.80,0.105
Puntual Noroeste,Au 242.80,0.054
Tubo 3,Au 242.80,0.075
Especial 1,Au 242.80,0.134
Especial 2,Au 242.80,0.145
Especial 5,Au 242.80,0.118
Comp. Cola Columna,Au 242.80,0.004
Barren,Au 242.80,0.008
Celda # 11-B,Au 242.80,0.004
Celda # 11-C,Au 242.80,0.006
Celda #5-9,Au 242.80,0.027
NE Tubo 1,Au 242.80,0.007
NE Tubo 2,Au 242.80,0.036
NE Tubo 4,Au 242.80,0.009
NE Tubo 5,Au 242.80,0.009
Especial 3,Au 242.80,0.062
Especial 4,Au 242.80,0.037
Barren Patios,Au 242.80,0.014
