Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.152
Cabeza puntual retorno,Au 242.80,0.147
Celda #(F1+F2),Au 242.80,0.152
Puntual Noroeste,Au 242.80,0.154
Barren Patios,Au 242.80,0.013
Tubo 3,Au 242.80,0.145
Comp. Cola Columna,Au 242.80,0.009
Barren,Au 242.80,0.018
Celda # 11-A,Au 242.80,0.055
Celda # 11-B,Au 242.80,0.092
Celda # 11-C,Au 242.80,0.085
Celda #5-9,Au 242.80,0.072
NE Tubo 1,Au 242.80,0.002
NE Tubo 2,Au 242.80,0.134
NE Tubo 4,Au 242.80,0.136
NE Tubo 5,Au 242.80,0.133
NE Tubo 6,Au 242.80,0.137
NE Tubo 7,Au 242.80,0.3
Especial 1,Au 242.80,0.076
Especial 2,Au 242.80,0.085
Especial 3,Au 242.80,0.008
Especial 4,Au 242.80,0.014
Especial 5,Au 242.80,0.065
Columna #1,Au 242.80,0.104
Columna #2,Au 242.80,0.06
Columna #3,Au 242.80,0.033
Columna #4,Au 242.80,0.015
Columna #5,Au 242.80,0.003
