"Analista","EVE"
"Fecha de inicio","16/01/2026 09:55 p. m.  GMT: 17/01/2026 04:55 a. m."
"Hoja de trabajo","LC006173"
"Comentario",""
"Métodos","Au"

"Método: Au ACIDO (Llama)"

"16/01/2026","10:06:36 p. m.","PATRON",0.9237,"","mg/L",0.6
"16/01/2026","10:06:52 p. m.","BLANCO",0.0050,"","mg/L",59.1
"16/01/2026","10:07:04 p. m.","REAGENT BLANK",0.0000,"","mg/L",38.7
"16/01/2026","10:07:24 p. m.","LC006173-001",0.6663,"","mg/L",0.6
"16/01/2026","10:07:40 p. m.","LC006173-002",0.0849,"","mg/L",0.7
"16/01/2026","10:07:56 p. m.","LC006173-003",-0.0004,"","mg/L",80.7
"16/01/2026","10:08:12 p. m.","LC006173-004",0.1167,"","mg/L",0.6
"16/01/2026","10:08:30 p. m.","LC006173-005",0.1528,"","mg/L",0.7
"16/01/2026","10:09:26 p. m.","LC006173-006",0.1165,"","mg/L",0.3
"16/01/2026","10:09:48 p. m.","PATRON",0.9143,"","mg/L",0.4
"16/01/2026","10:10:08 p. m.","LC006173-007",0.0867,"","mg/L",2.0
"16/01/2026","10:10:26 p. m.","LC006173-008",0.4115,"","mg/L",0.8
"16/01/2026","10:10:42 p. m.","LC006173-009",0.9214,"","mg/L",0.7
"16/01/2026","10:11:00 p. m.","LC006173-010",0.4805,"","mg/L",0.6
"16/01/2026","10:11:18 p. m.","LC006173-011",0.3952,"","mg/L",0.6
"16/01/2026","10:11:34 p. m.","LC006173-012",0.0033,"","mg/L",22.2
"16/01/2026","10:11:50 p. m.","PATRON",0.9087,"","mg/L",0.1
"16/01/2026","10:12:12 p. m.","LC006173-013",0.2938,"","mg/L",0.5
"16/01/2026","10:12:28 p. m.","LC006173-014",0.3600,"","mg/L",0.6
"16/01/2026","10:12:48 p. m.","LC006173-015",1.0652,"","mg/L",0.5
"16/01/2026","10:13:10 p. m.","PATRON",0.9153,"","mg/L",0.5
"16/01/2026","10:13:26 p. m.","BLANCO",0.0038,"","mg/L",48.9
"16/01/2026","10:13:38 p. m.","REAGENT BLANK",0.0000,"","mg/L",18.2
"16/01/2026","10:13:38 p. m.","","","","mg/L",""
