Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.138
Cabeza puntual retorno,Au 242.80,0.137
Celda #(F1+F2),Au 242.80,0.14
Puntual Noroeste,Au 242.80,0.151
Tubo 3,Au 242.80,0.142
Comp. Cola Columna,Au 242.80,0.013
Barren,Au 242.80,0.021
Celda # 11-A,Au 242.80,0.173
Celda # 11-B,Au 242.80,0.091
Celda # 11-C,Au 242.80,0.079
Celda # 6-F2,Au 242.80,0.031
Celda #5-9,Au 242.80,0.026
NE Tubo 1,Au 242.80,0.016
NE Tubo 2,Au 242.80,0.077
NE Tubo 4,Au 242.80,0.279
NE Tubo 5,Au 242.80,0.278
NE Tubo 6,Au 242.80,0.197
NE Tubo 7,Au 242.80,0.049
Barren Patios,Au 242.80,0.018
Especial 1,Au 242.80,0.031
Especial 2,Au 242.80,0.03
Especial 3,Au 242.80,0.139
Especial 4,Au 242.80,0.142
Especial 5,Au 242.80,0.028
