Sample ID,Analyte Name,Reported Conc (Samp)
Celda #(F1+F2),Au 242.80,0.144
Puntual Noroeste,Au 242.80,0.148
Barren Patios,Au 242.80,0.015
Tubo 3,Au 242.80,0.197
Comp. Cola Columna,Au 242.80,0.01
Barren,Au 242.80,0.011
Celda # 11-A,Au 242.80,0.05
Celda # 11-B,Au 242.80,0.12
Celda # 11-C,Au 242.80,0.067
Celda #5-9,Au 242.80,0.025
NE Tubo 1,Au 242.80,0.001
NE Tubo 2,Au 242.80,0.102
NE Tubo 4,Au 242.80,0.123
NE Tubo 5,Au 242.80,0.029
NE Tubo 6,Au 242.80,0.034
NE Tubo 7,Au 242.80,0.143
Especial 1,Au 242.80,0.12
Especial 2,Au 242.80,0.089
Especial 3,Au 242.80,0.014
Especial 4,Au 242.80,0.015
Especial 5,Au 242.80,0.055
Columna #1,Au 242.80,0.088
Columna #2,Au 242.80,0.057
Columna #3,Au 242.80,0.031
Columna #4,Au 242.80,0.02
Columna #5,Au 242.80,0.015
Comp. Cabeza Columna,Au 242.80,0.144
Cabeza puntual retorno,Au 242.80,0.149
