Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.742
Comp. Cola Columna,Untitled 000,0.391
Barren,Untitled 000,0.4
Cabeza puntual retorno,Untitled 000,0.737
Columna #1,Untitled 000,0.704
Columna #2,Untitled 000,0.608
Columna #3,Untitled 000,0.607
Columna #4,Untitled 000,0.525
Columna #5,Untitled 000,0.414
Celda # 11-A,Untitled 000,1.551
Celda # 11-B,Untitled 000,0.058
Celda # 11-C,Untitled 000,0.033
Celda #5-9,Untitled 000,1.659
Celda #(F1+F2),Untitled 000,0.27
NE Tubo 1,Untitled 000,0.024
NE Tubo 2,Untitled 000,0.382
NE Tubo 4,Untitled 000,0.288
NE Tubo 5,Untitled 000,0.065
NE Tubo 6,Untitled 000,0.03
NE Tubo 7,Untitled 000,0.644
Puntual Noroeste,Untitled 000,0.233
Barren Patios,Untitled 000,0.388
Tubo 3,Untitled 000,0.196
Especial 1,Untitled 000,4.913
Especial 2,Untitled 000,0.154
Especial 3,Untitled 000,2.52
Especial 4,Untitled 000,4.632
Especial 5,Untitled 000,0.824
