Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.109
Cabeza puntual retorno,Au 242.80,0.112
Celda #(F1+F2),Au 242.80,0.117
Puntual Noroeste,Au 242.80,0.063
Tubo 3,Au 242.80,0.090
Comp. Cola Columna,Au 242.80,0.013
Barren,Au 242.80,0.006
Celda # 11-A,Au 242.80,0.060
Celda # 11-B,Au 242.80,0.024
Celda # 11-C,Au 242.80,0.041
Celda #5-9,Au 242.80,0.050
NE Tubo 1,Au 242.80,0.015
NE Tubo 2,Au 242.80,0.185
NE Tubo 4,Au 242.80,0.018
NE Tubo 5,Au 242.80,0.031
NE Tubo 6,Au 242.80,0.041
NE Tubo 7,Au 242.80,0.006
Barren Patios,Au 242.80,0.009
Especial 1,Au 242.80,0.158
Especial 2,Au 242.80,0.084
Especial 3,Au 242.80,0.030
Especial 4,Au 242.80,0.027
Especial 5,Au 242.80,0.070
Columna #1,Au 242.80,0.102
Columna #2,Au 242.80,0.049
Columna #3,Au 242.80,0.023
Columna #4,Au 242.80,0.013
Columna #5,Au 242.80,0.007
