Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,1.377
Comp. Cola Columna,Untitled 000,0.564
Barren,Untitled 000,0.555
Cabeza puntual retorno,Untitled 000,1.352
Celda # 11-A,Untitled 000,2.848
Celda # 11-B,Untitled 000,0.615
Celda # 11-C,Untitled 000,0.131
Celda #5-9,Untitled 000,0.34
Celda #(F1+F2),Untitled 000,1.304
Celda #(F1+F2),Untitled 000,1.306
NE Tubo 1,Untitled 000,0.031
NE Tubo 2,Untitled 000,0.827
NE Tubo 4,Untitled 000,2.868
NE Tubo 5,Untitled 000,2.541
NE Tubo 6,Untitled 000,1.301
NE Tubo 7,Untitled 000,0.826
Puntual Noroeste,Untitled 000,1.348
Barren Patios,Untitled 000,0.501
Tubo 3,Untitled 000,0.438
Especial 1,Untitled 000,0.198
Especial 2,Untitled 000,0.083
Especial 3,Untitled 000,0.116
Especial 4,Untitled 000,0.148
Especial 5,Untitled 000,0.769
Columna #1,Untitled 000,1.07
Columna #2,Untitled 000,0.875
Columna #3,Untitled 000,0.79
Columna #4,Untitled 000,0.619
Columna #5,Untitled 000,0.471
Especial 6,Untitled 000,0.553
