Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.142
Cabeza puntual retorno,Au 242.80,0.148
Celda #(F1+F2),Au 242.80,0.143
Puntual Noroeste,Au 242.80,0.165
Tubo 3,Au 242.80,0.061
NE Tubo 2,Au 242.80,0.091
NE Tubo 4,Au 242.80,0.237
Especial 1,Au 242.80,0.031
Especial 2,Au 242.80,0.038
Especial 3,Au 242.80,0.014
Especial 4,Au 242.80,0.007
Especial 5,Au 242.80,0.034
Comp. Cola Columna,Au 242.80,0.008
Barren,Au 242.80,0.019
Barren Patios,Au 242.80,0.022
NE Tubo 1,Au 242.80,0.007
NE Tubo 5,Au 242.80,0.31
NE Tubo 6,Au 242.80,0.373
NE Tubo 7,Au 242.80,0.064
Celda # 11-A,Au 242.80,0.217
Celda # 11-B,Au 242.80,0.048
Celda # 11-C,Au 242.80,0.061
Celda # 6-F2,Au 242.80,0.055
Celda #5-9,Au 242.80,0.032
