Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.137
Cabeza puntual retorno,Au 242.80,0.138
Celda #(F1+F2),Au 242.80,0.135
Puntual Noroeste,Au 242.80,0.182
Tubo 3,Au 242.80,0.178
NE Tubo 2,Au 242.80,0.029
NE Tubo 4,Au 242.80,0.104
Especial 1,Au 242.80,0.04
Especial 2,Au 242.80,0.037
Especial 3,Au 242.80,0.002
Especial 4,Au 242.80,0.012
Especial 5,Au 242.80,0.035
Comp. Cola Columna,Au 242.80,0.007
Barren,Au 242.80,0.01
Barren Patios,Au 242.80,0.01
NE Tubo 1,Au 242.80,0.099
NE Tubo 5,Au 242.80,0.014
NE Tubo 6,Au 242.80,0.044
NE Tubo 7,Au 242.80,0.426
Celda # 11-A,Au 242.80,0.015
Celda # 11-B,Au 242.80,0.01
Celda # 11-C,Au 242.80,0.003
Celda # 6-F2,Au 242.80,0.06
Celda #5-9,Au 242.80,0.037
