Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.449
Cabeza puntual retorno,Untitled 000,0.435
Celda #(F1+F2),Untitled 000,0.477
Puntual Noroeste,Untitled 000,0.526
Tubo 3,Untitled 000,0.665
Comp. Cola Columna,Untitled 000,0.354
Barren,Untitled 000,0.326
Celda # 11-A,Untitled 000,0.390
Celda # 11-B,Untitled 000,0.079
Celda # 11-C,Untitled 000,0.609
Celda # 6-F2,Untitled 000,0.274
Celda #5-9,Untitled 000,0.124
NE Tubo 1,Untitled 000,0.019
NE Tubo 2,Untitled 000,0.152
NE Tubo 4,Untitled 000,1.034
NE Tubo 5,Untitled 000,0.540
NE Tubo 6,Untitled 000,0.115
NE Tubo 7,Untitled 000,0.252
Barren Patios,Untitled 000,0.324
Especial 1,Untitled 000,0.031
Especial 2,Untitled 000,0.026
Especial 3,Untitled 000,0.233
Especial 4,Untitled 000,0.239
Especial 5,Untitled 000,0.033
