Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.251
Comp. Cola Columna,Untitled 000,0.2
Barren,Untitled 000,0.232
Cabeza puntual retorno,Untitled 000,0.231
Celda # 11-A,Untitled 000,0.102
Celda # 11-B,Untitled 000,0.119
Celda # 11-C,Untitled 000,0.034
Celda # 6-F2,Untitled 000,0.031
Celda #5-9,Untitled 000,0.939
Celda #(F1+F2),Untitled 000,0.167
NE Tubo 1,Untitled 000,0.046
NE Tubo 2,Untitled 000,0.189
NE Tubo 4,Untitled 000,0.246
NE Tubo 5,Untitled 000,0.118
NE Tubo 6,Untitled 000,0.041
NE Tubo 7,Untitled 000,0.301
Puntual Noroeste,Untitled 000,0.18
Barren Patios,Untitled 000,0.229
Tubo 3,Untitled 000,0.14
Especial 1,Untitled 000,2.665
Especial 2,Untitled 000,0.138
Especial 3,Untitled 000,0.061
Especial 4,Untitled 000,0.053
Especial 5,Untitled 000,0.223
