Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.572
Comp. Cola Columna,Untitled 000,0.329
Barren,Untitled 000,0.291
Cabeza puntual retorno,Untitled 000,0.562
Celda # 11-A,Untitled 000,0.813
Celda # 11-B,Untitled 000,0.586
Celda # 11-C,Untitled 000,0.053
Celda #5-9,Untitled 000,0.619
Celda #(F1+F2),Untitled 000,0.535
NE Tubo 1,Untitled 000,0.032
NE Tubo 2,Untitled 000,0.175
NE Tubo 4,Untitled 000,0.376
NE Tubo 5,Untitled 000,0.078
NE Tubo 6,Untitled 000,0.129
NE Tubo 7,Untitled 000,0.577
Puntual Noroeste,Untitled 000,0.545
Barren Patios,Untitled 000,0.27
Tubo 3,Untitled 000,0.811
Especial 1,Untitled 000,0.615
Especial 2,Untitled 000,0.045
Especial 3,Untitled 000,0.1
Especial 4,Untitled 000,0.088
Especial 5,Untitled 000,0.129
Columna #1,Untitled 000,0.53
Columna #2,Untitled 000,0.491
Columna #3,Untitled 000,0.452
Columna #4,Untitled 000,0.387
Columna #5,Untitled 000,0.287
