Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.699
Cabeza puntual retorno,Ag 328.07,0.677
Celda #(F1+F2),Ag 328.07,0.461
Puntual Noroeste,Ag 328.07,0.860
Tubo 3,Ag 328.07,1.533
Comp. Cola Columna,Ag 328.07,0.301
Barren,Ag 328.07,0.363
Celda # 11-A,Ag 328.07,0.019
Celda # 11-B,Ag 328.07,0.299
Celda # 11-C,Ag 328.07,0.018
Celda # 6-F2,Ag 328.07,0.378
Celda #5-9,Ag 328.07,0.017
NE Tubo 1,Ag 328.07,0.543
NE Tubo 2,Ag 328.07,0.071
NE Tubo 4,Ag 328.07,0.498
NE Tubo 5,Ag 328.07,0.080
NE Tubo 6,Ag 328.07,0.013
NE Tubo 7,Ag 328.07,0.775
Barren Patios,Ag 328.07,0.307
Especial 1,Ag 328.07,0.014
Especial 2,Ag 328.07,0.022
Especial 3,Ag 328.07,0.016
Especial 4,Ag 328.07,0.020
Especial 5,Ag 328.07,0.021
