Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.149
Cabeza puntual retorno,Au 242.80,0.147
Celda #(F1+F2),Au 242.80,0.152
Puntual Noroeste,Au 242.80,0.159
Barren Patios,Au 242.80,0.016
Tubo 3,Au 242.80,0.140
Comp. Cola Columna,Au 242.80,0.008
Barren,Au 242.80,0.019
Celda # 11-A,Au 242.80,0.061
Celda # 11-B,Au 242.80,0.091
Celda # 11-C,Au 242.80,0.081
Celda #5-9,Au 242.80,0.070
NE Tubo 1,Au 242.80,0.001
NE Tubo 2,Au 242.80,0.128
NE Tubo 4,Au 242.80,0.160
NE Tubo 5,Au 242.80,0.155
NE Tubo 6,Au 242.80,0.139
NE Tubo 7,Au 242.80,0.295
Especial 1,Au 242.80,0.072
Especial 2,Au 242.80,0.078
Especial 3,Au 242.80,0.001
Especial 4,Au 242.80,0.004
Especial 5,Au 242.80,0.054
Columna #1,Au 242.80,0.100
Columna #2,Au 242.80,0.063
Columna #3,Au 242.80,0.039
Columna #4,Au 242.80,0.025
Columna #5,Au 242.80,0.009
