Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Untitled 000,0.415
Columna #2,Untitled 000,0.412
Columna #3,Untitled 000,0.408
Columna #4,Untitled 000,0.382
Columna #5,Untitled 000,0.350
Comp. Cabeza Columna,Untitled 000,0.423
Comp. Cola Columna,Untitled 000,0.361
Barren,Untitled 000,0.321
Cabeza puntual retorno,Untitled 000,0.420
Celda # 11-A,Untitled 000,0.212
Celda # 11-B,Untitled 000,0.173
Celda # 11-C,Untitled 000,0.111
Celda #5-9,Untitled 000,0.854
Celda #(F1+F2),Untitled 000,0.458
NE Tubo 1,Untitled 000,0.029
NE Tubo 2,Untitled 000,0.129
NE Tubo 4,Untitled 000,0.230
NE Tubo 5,Untitled 000,0.221
NE Tubo 6,Untitled 000,0.839
NE Tubo 7,Untitled 000,0.598
Puntual Noroeste,Untitled 000,0.459
Barren Patios,Untitled 000,0.308
Tubo 3,Untitled 000,0.624
Especial 1,Untitled 000,0.109
Especial 2,Untitled 000,0.040
Especial 3,Untitled 000,0.038
Especial 4,Untitled 000,0.034
Especial 5,Untitled 000,0.134
