Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,1.565
Comp. Cola Columna,Untitled 000,0.936
Barren,Untitled 000,0.943
Cabeza puntual retorno,Untitled 000,1.528
Columna #1,Untitled 000,1.43
Columna #2,Untitled 000,1.326
Columna #3,Untitled 000,1.207
Columna #4,Untitled 000,1.037
Columna #5,Untitled 000,0.876
Celda # 11-A,Untitled 000,3.632
Celda # 11-B,Untitled 000,0.868
Celda # 11-C,Untitled 000,0.098
Celda #5-9,Untitled 000,0.528
Celda #(F1+F2),Untitled 000,1.591
NE Tubo 1,Untitled 000,0.078
NE Tubo 2,Untitled 000,1.357
NE Tubo 4,Untitled 000,2.605
NE Tubo 5,Untitled 000,2.665
NE Tubo 6,Untitled 000,1.438
NE Tubo 7,Untitled 000,0.79
Puntual Noroeste,Untitled 000,1.45
Barren Patios,Untitled 000,0.944
Tubo 3,Untitled 000,0.469
Especial 1,Untitled 000,0.164
Especial 2,Untitled 000,0.107
Especial 3,Untitled 000,0.244
Especial 4,Untitled 000,0.232
Especial 5,Untitled 000,0.072
Especial 6,Untitled 000,0.022
