"Analyst",""
"Date Started","6/9/2025 12:29 AM  GMT: 6/9/2025 7:29 AM"
"Worksheet","LC004684_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"6/9/2025","12:53:26 AM","PATRON",0.8796,"","mg/L",0.5
"6/9/2025","12:53:38 AM","BLANCO",0.0010,"","mg/L",">100"
"6/9/2025","12:53:52 AM","REAGENT BLANK",0.0000,"","mg/L",">100"
"6/9/2025","12:54:08 AM","LC004684-001",0.1872,"","mg/L",1.2
"6/9/2025","12:54:20 AM","LC004684-002",0.0950,"","mg/L",0.4
"6/9/2025","12:54:32 AM","LC004684-003",-0.0007,"","mg/L",">100"
"6/9/2025","12:54:44 AM","LC004684-004",0.3327,"","mg/L",0.2
"6/9/2025","12:54:56 AM","LC004684-005",0.0458,"","mg/L",5.2
"6/9/2025","12:55:08 AM","LC004684-006",0.2970,"","mg/L",0.6
"6/9/2025","1:01:14 AM","PATRON",0.8990,"","mg/L",2.4
"6/9/2025","1:01:34 AM","LC004684-007",0.3666,"","mg/L",1.5
"6/9/2025","1:01:46 AM","LC004684-008",0.2407,"","mg/L",0.5
"6/9/2025","1:01:56 AM","LC004684-009",0.1816,"","mg/L",1.3
"6/9/2025","1:02:08 AM","LC004684-010",0.2159,"","mg/L",2.0
"6/9/2025","1:02:20 AM","LC004684-011",0.2102,"","mg/L",0.7
"6/9/2025","1:02:44 AM","PATRON",0.9007,"","mg/L",1.6
"6/9/2025","1:03:28 AM","LC004684-012",0.2169,"","mg/L",2.7
"6/9/2025","1:03:42 AM","LC004684-013",0.1188,"","mg/L",0.7
"6/9/2025","1:03:58 AM","LC004684-014",0.2467,"","mg/L",0.4
"6/9/2025","1:04:08 AM","LC004684-015",0.3438,"","mg/L",0.4
"6/9/2025","1:04:20 AM","LC004684-016",0.0009,"","mg/L",">100"
"6/9/2025","1:04:32 AM","LC004684-017",0.1812,"","mg/L",0.3
"6/9/2025","1:04:44 AM","LC004684-018",0.2449,"","mg/L",0.9
"6/9/2025","1:04:56 AM","PATRON",0.8886,"","mg/L",0.6
"6/9/2025","1:05:14 AM","LC004684-019",0.2320,"","mg/L",0.8
"6/9/2025","1:05:24 AM","LC004684-020",0.1207,"","mg/L",1.4
"6/9/2025","1:05:36 AM","LC004684-021",0.1165,"","mg/L",2.4
"6/9/2025","1:05:48 AM","LC004684-022",0.0348,"","mg/L",9.9
"6/9/2025","1:06:00 AM","LC004684-023",0.0180,"","mg/L",5.4
"6/9/2025","1:06:12 AM","LC004684-024",0.0018,"","mg/L",93.8
"6/9/2025","1:06:24 AM","PATRON",0.8879,"","mg/L",1.1
"6/9/2025","1:06:24 AM","PATRON","","","mg/L",""

"Method: Au AU ALTO (Flame)"

